origin,destination,carrier,departure,arrival,carrier_eta
CNSHA,USA,FIRST_CLASS,2016-07-18,2016-07-20,2016-07-19
CNSHA,USA,SECOND_CLASS,2016-07-18,2016-07-23,2016-07-20
CNSHA,USA,SECOND_CLASS,2016-07-18,2016-07-24,2016-07-20
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-22,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-20,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-24,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-22,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-22,2016-07-22
CNSHA,USA,SECOND_CLASS,2016-07-18,2016-07-23,2016-07-20
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-23,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-22,2016-07-22
CNSHA,USA,FIRST_CLASS,2016-07-18,2016-07-20,2016-07-19
CNSHA,USA,STANDARD_CLASS,2016-07-18,2016-07-21,2016-07-22
CNSHA,USA,FIRST_CLASS,2016-07-18,2016-07-20,2016-07-19
CNSHA,USA,SECOND_CLASS,2016-07-18,2016-07-23,2016-07-20
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-25,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-22,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-23,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-25,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-25,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-21,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-25,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-23,2016-07-21
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-22,2016-07-21
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-21,2016-07-21
CNSHA,USA,FIRST_CLASS,2016-07-19,2016-07-21,2016-07-20
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-25,2016-07-21
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-22,2016-07-21
CNSHA,USA,FIRST_CLASS,2016-07-19,2016-07-21,2016-07-20
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-24,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-21,2016-07-21
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-23,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-19,2016-07-22,2016-07-21
CNSHA,USA,FIRST_CLASS,2016-07-19,2016-07-21,2016-07-20
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-23,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-25,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-22,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-25,2016-07-23
CNSHA,USA,FIRST_CLASS,2016-07-19,2016-07-21,2016-07-20
CNSHA,USA,FIRST_CLASS,2016-07-19,2016-07-21,2016-07-20
CNSHA,USA,STANDARD_CLASS,2016-07-19,2016-07-22,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-20,2016-07-23,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-23,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-22,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-25,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-25,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,SECOND_CLASS,2016-07-20,2016-07-23,2016-07-22
CNSHA,USA,SAME_DAY,2016-07-20,2016-07-20,2016-07-20
CNSHA,USA,SECOND_CLASS,2016-07-20,2016-07-26,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-22,2016-07-24
CNSHA,USA,FIRST_CLASS,2016-07-20,2016-07-22,2016-07-21
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-25,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-20,2016-07-26,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-23,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-25,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-25,2016-07-25
CNSHA,USA,SECOND_CLASS,2016-07-21,2016-07-26,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-23,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-27,2016-07-25
CNSHA,USA,FIRST_CLASS,2016-07-21,2016-07-23,2016-07-22
CNSHA,USA,FIRST_CLASS,2016-07-21,2016-07-23,2016-07-22
CNSHA,USA,SECOND_CLASS,2016-07-21,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-26,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-26,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-27,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-27,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-24,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-25,2016-07-25
CNSHA,USA,SECOND_CLASS,2016-07-21,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-23,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-25,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-24,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-24,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-23,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-26,2016-07-25
CNSHA,USA,FIRST_CLASS,2016-07-21,2016-07-23,2016-07-22
CNSHA,USA,FIRST_CLASS,2016-07-21,2016-07-23,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-21,2016-07-23,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-25,2016-07-26
CNSHA,USA,SECOND_CLASS,2016-07-22,2016-07-24,2016-07-24
CNSHA,USA,FIRST_CLASS,2016-07-22,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-25,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-24,2016-07-26
CNSHA,USA,SAME_DAY,2016-07-22,2016-07-23,2016-07-22
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-28,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-26,2016-07-26
CNSHA,USA,FIRST_CLASS,2016-07-22,2016-07-24,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-22,2016-07-27,2016-07-24
CNSHA,USA,FIRST_CLASS,2016-07-22,2016-07-24,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-22,2016-07-27,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-24,2016-07-26
CNSHA,USA,FIRST_CLASS,2016-07-22,2016-07-24,2016-07-23
CNSHA,USA,SECOND_CLASS,2016-07-22,2016-07-25,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-25,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,SECOND_CLASS,2016-07-22,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-26,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-24,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-24,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-24,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-26,2016-07-26
CNSHA,USA,FIRST_CLASS,2016-07-22,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-28,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,SECOND_CLASS,2016-07-22,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-25,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-25,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-22,2016-07-27,2016-07-26
CNSHA,USA,SAME_DAY,2016-07-23,2016-07-23,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-25,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-28,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-29,2016-07-27
CNSHA,USA,SECOND_CLASS,2016-07-23,2016-07-28,2016-07-25
CNSHA,USA,SAME_DAY,2016-07-23,2016-07-23,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-26,2016-07-27
CNSHA,USA,SECOND_CLASS,2016-07-23,2016-07-29,2016-07-25
CNSHA,USA,SECOND_CLASS,2016-07-23,2016-07-28,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-27,2016-07-27
CNSHA,USA,SAME_DAY,2016-07-23,2016-07-24,2016-07-23
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-27,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-27,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-28,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-28,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-25,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-27,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-23,2016-07-26,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,SAME_DAY,2016-07-24,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-26,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-27,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-28,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,SECOND_CLASS,2016-07-24,2016-07-30,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-29,2016-07-28
CNSHA,USA,SAME_DAY,2016-07-24,2016-07-24,2016-07-24
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-29,2016-07-28
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-27,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-27,2016-07-28
CNSHA,USA,SAME_DAY,2016-07-24,2016-07-24,2016-07-24
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-26,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-26,2016-07-28
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-30,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-24,2016-07-27,2016-07-28
CNSHA,USA,FIRST_CLASS,2016-07-24,2016-07-26,2016-07-25
CNSHA,USA,SECOND_CLASS,2016-07-25,2016-07-30,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-28,2016-07-29
CNSHA,USA,SECOND_CLASS,2016-07-25,2016-07-31,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-28,2016-07-29
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,SAME_DAY,2016-07-25,2016-07-26,2016-07-25
CNSHA,USA,SAME_DAY,2016-07-25,2016-07-26,2016-07-25
CNSHA,USA,SECOND_CLASS,2016-07-25,2016-07-31,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-31,2016-07-29
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-27,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-27,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-27,2016-07-29
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-31,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-28,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-27,2016-07-29
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,SECOND_CLASS,2016-07-25,2016-07-29,2016-07-27
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-31,2016-07-29
CNSHA,USA,FIRST_CLASS,2016-07-25,2016-07-27,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-31,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-31,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-31,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-25,2016-07-27,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-08-01,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-08-01,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-08-01,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-28,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-28,2016-07-30
CNSHA,USA,SECOND_CLASS,2016-07-26,2016-07-28,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-30,2016-07-30
CNSHA,USA,SECOND_CLASS,2016-07-26,2016-07-28,2016-07-28
CNSHA,USA,SECOND_CLASS,2016-07-26,2016-07-31,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-29,2016-07-30
CNSHA,USA,FIRST_CLASS,2016-07-26,2016-07-28,2016-07-27
CNSHA,USA,SAME_DAY,2016-07-26,2016-07-26,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-08-01,2016-07-30
CNSHA,USA,FIRST_CLASS,2016-07-26,2016-07-28,2016-07-27
CNSHA,USA,SAME_DAY,2016-07-26,2016-07-26,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-29,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-28,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-08-01,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-30,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-30,2016-07-30
CNSHA,USA,SAME_DAY,2016-07-26,2016-07-26,2016-07-26
CNSHA,USA,STANDARD_CLASS,2016-07-26,2016-07-30,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-30,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-31,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-29,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-01,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-29,2016-07-31
CNSHA,USA,SAME_DAY,2016-07-27,2016-07-27,2016-07-27
CNSHA,USA,FIRST_CLASS,2016-07-27,2016-07-29,2016-07-28
CNSHA,USA,SAME_DAY,2016-07-27,2016-07-27,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-01,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-02,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-27,2016-08-02,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-30,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-30,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-02,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-31,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-27,2016-07-31,2016-07-29
CNSHA,USA,FIRST_CLASS,2016-07-27,2016-07-29,2016-07-28
CNSHA,USA,SAME_DAY,2016-07-27,2016-07-27,2016-07-27
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-31,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-01,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-02,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-30,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-01,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-27,2016-08-01,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-08-02,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-27,2016-07-31,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-03,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-07-30,2016-08-01
CNSHA,USA,FIRST_CLASS,2016-07-28,2016-07-30,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-03,2016-08-01
CNSHA,USA,SECOND_CLASS,2016-07-28,2016-08-01,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-02,2016-08-01
CNSHA,USA,SAME_DAY,2016-07-28,2016-07-29,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-07-30,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-07-30,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-03,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-02,2016-08-01
CNSHA,USA,SAME_DAY,2016-07-28,2016-07-29,2016-07-28
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-07-30,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-01,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-01,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-01,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-02,2016-08-01
CNSHA,USA,FIRST_CLASS,2016-07-28,2016-07-30,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-02,2016-08-01
CNSHA,USA,FIRST_CLASS,2016-07-28,2016-07-30,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-07-30,2016-08-01
CNSHA,USA,FIRST_CLASS,2016-07-28,2016-07-30,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-03,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-01,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-03,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-03,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-28,2016-08-02,2016-08-01
CNSHA,USA,SECOND_CLASS,2016-07-28,2016-07-31,2016-07-30
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-08-01,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-07-31,2016-07-31
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,SAME_DAY,2016-07-29,2016-07-30,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-07-31,2016-08-02
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-08-02,2016-08-02
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-08-02,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-08-04,2016-08-02
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-08-01,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-08-03,2016-07-31
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-08-04,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-08-01,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-08-04,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-07-31,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-08-02,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-08-03,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-29,2016-07-31,2016-07-31
CNSHA,USA,FIRST_CLASS,2016-07-29,2016-07-31,2016-07-30
CNSHA,USA,SAME_DAY,2016-07-29,2016-07-30,2016-07-29
CNSHA,USA,STANDARD_CLASS,2016-07-29,2016-08-04,2016-08-02
CNSHA,USA,FIRST_CLASS,2016-07-30,2016-08-01,2016-07-31
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-05,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-02,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-01,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-01,2016-08-03
CNSHA,USA,SAME_DAY,2016-07-30,2016-07-31,2016-07-30
CNSHA,USA,FIRST_CLASS,2016-07-30,2016-08-01,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-02,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-01,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-01,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-01,2016-08-01
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-05,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-05,2016-08-03
CNSHA,USA,FIRST_CLASS,2016-07-30,2016-08-01,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-05,2016-08-03
CNSHA,USA,SAME_DAY,2016-07-30,2016-07-31,2016-07-30
CNSHA,USA,FIRST_CLASS,2016-07-30,2016-08-01,2016-07-31
CNSHA,USA,SAME_DAY,2016-07-30,2016-07-31,2016-07-30
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-03,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-04,2016-08-01
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-04,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-04,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-07-30,2016-08-05,2016-08-01
CNSHA,USA,FIRST_CLASS,2016-07-30,2016-08-01,2016-07-31
CNSHA,USA,STANDARD_CLASS,2016-07-30,2016-08-03,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-05,2016-08-02
CNSHA,USA,FIRST_CLASS,2016-07-31,2016-08-02,2016-08-01
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-06,2016-08-02
CNSHA,USA,SAME_DAY,2016-07-31,2016-08-01,2016-07-31
CNSHA,USA,FIRST_CLASS,2016-07-31,2016-08-02,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-04,2016-08-04
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-02,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-07-31,2016-08-02,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-04,2016-08-04
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-02,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-03,2016-08-04
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-05,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-05,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-02,2016-08-04
